id,category/id, ,Ministério,Categoria 01,Categoria 02,Categoria 03,Escopo,MODERADOR,REVISOR,title/pt-BR,body/pt-BR,url,@,,Revisão de categorias,,
2026,15,Justiça e Segurança Pública,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2026,,,Criação da Delegacia da Polícia Federal e da Defensoria Pública da União em Franca/SP,"Criar e instalar a Delegacia da Polícia Federal e uma Unidade da Defensoria Pública da União no município de Franca/SP, para permitir adequado combate à criminalidade, especialmente de crimes envolvendo pedofilia.
A instalação das duas unidades numa cidade com mais de 350 mil habitantes permitirá adequado acesso à Justiça, pois é inviável que a cidade tenha unidade da Justiça Federal e não possua órgãos que trabalhem intimamente ligados com o Poder Judiciário.",31.05.2023 22:24:01,31.05.2023 22:24:01,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2026,,,
2239,,,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2239,,,"Danos da pandemia Bozonário""","LULINHA, por favor, deixe nossas margem em 40% como era antes. A pandemia trouxe para todos muitos DANOS...para alguns UM DANO financeiro devastador.... Obrigado pelo aumento salarial de 9%(reposição) mas os bancos não querem mais negociar conosco....ficamos com as margens consigáveis NEGATIVAS. POr favor. SOCORROOOO. Obrigado",03.06.2023 14:14:18,03.06.2023 14:14:18,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2239,,,
1930,2,"Assistência Social, Família e Combate à Fome",Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1930,,,Planejamento Habitacional do Programa Minha Casa Minha – Entidade,"1.Que seja destinado recursos e condições de projetos sustentáveis baseados na  economia familiar, como por exemplo: Placas de energia solar e outros. 2.No contexto critérios. Seja revisto outras opções, como: casal sem filho, solteiro ( as) estudantes e  quotas as famílias refugiadas imigrantes, baseado em tempo de residência e situação no estado  baseada em Lei Nacional.",30.05.2023 14:58:28,30.05.2023 14:58:28,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1930,,,
2030,27,Saúde,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2030,,,Controle Social no SUS - Conselhos de Saúde,"Fortalecer as instâncias de controle social no SUS através da garantia das condições de pleno funcionamento dos Conselhos de Saúde, como órgãos colegiados permanentes, deliberativos e fiscalizadores, garantindo servidores em quantidade suficiente, nas áreas técnicas e administrativas, assim como a estrutura básica e tecnológica para o seu bom funcionamento, nos três níveis da administração pública.",31.05.2023 22:46:10,31.05.2023 22:46:10,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2030,,,
2302,10,Fazenda,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2302,,,Imposto sobre o Pib,Governo Federal deveria cobrar um imposto sobre a arrecadação total sobre o PIB dos Estados e Capitais e cidades com Pib maior que 500 mil pessoas. O valor deveria ser 1% e ser pago sempre no primeiro dia de cada ano. E governo Federal devolveria nos 12 meses seguintes.,04.06.2023 18:47:35,04.06.2023 18:47:35,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2302,,,
2024,31,Desenvolvimento Agrário e Agricultura Familiar,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2024,,,Cadeias produtivas agroecológicas em assentamentos de Reforma Agrária.,"O objetivo  propõe no PPA o incentivo as cadeias produtivas agroecológicas em assentamentos de reforma Agrária como politica publica de desenvolvimento dos assentamentos em todo o pais, cadeias produtivas que visem toda a organização da produção no assentamento. Organizando a produção de sementes crioulas, bioinsumos, beneficiamento e comercialização dos produtos produzidos pelos assentados. assim fortalecendo a comunidade e os territórios onde os assentamentos estão localizados.",31.05.2023 22:17:31,31.05.2023 22:17:31,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2024,,,
2314,10,Fazenda,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2314,,,Equipara o salário mínimo a mil dólares. 5 mil reais ,"O grade gargalo  para se ter um salário mínimo que atenda as necessidades básicas de uma família com alimentação saúde e laser é o risco da disparada da inflação. 
Para eliminar esse risco, o governo deve chamar todos os grandes fabricantes e varejistas do país e fazer um pacto para que possam investir em produtividade, extrutura, para quando o salário for equiparado a mil dólares em duas etapas, estes empresários tenham oferta suficiente pra atender a demanda sem inflação",05.06.2023 12:06:00,05.06.2023 12:06:00,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2314,,,
2096,,,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2096,,, kit de geração de energia ,Instalação de kit de geração de energia fotovoltaica em comunidades e escolas estaduais indígenas do Estado de Roraima – RR.,01.06.2023 19:26:49,01.06.2023 19:26:49,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2096,,,
1636,31,Desenvolvimento Agrário e Agricultura Familiar,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1636,,,Reestruturação do Serviço Público de ATER para reduzir a  fome e  os efeitos das mudanças climáticas,"Promover a reestruturação do serviço público de ATER reconhecendo as entidades estaduais de ATER como instrumentos essenciais para a execução das ações voltadas ao desenvolvimento rural, a soberania e segurança  alimentar e nutricional,  a erradicação da pobreza, o enfrentamento às desigualdades   e  a promoção de resiliência dos agroecossistemas aos efeitos das mudanças climáticas.

# Construída  colegiado FASER",26.05.2023 18:09:22,26.05.2023 18:09:22,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1636,,,
282,16,Meio Ambiente e Mudança do Clima,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/282,,,Energia elétrica e Renda para todos ,"Famílias com pequenas propriedades produtoras de alimentos serão financiadas por bancos públicos a juros mínimos, para aquisição de placas solares e seus equipamentos. Levado ao campo, onde o desemprego é maior, transformará o Brasil no maior produtor de energia limpa do mundo e combaterá a fome. Gera renda complementar pela venda da energia excedente para a rede comercial, reduz a poluição no meio ambiente e diminui o preço da eletricidade à produção da indústria e de todos os consumidores.",12.05.2023 14:49:43,12.05.2023 14:49:43,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/282,,,
2073,30,Turismo,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2073,,,Determinar a criação das Secretárias ou departamento de turismo nos municípios.,"Determinar que os municípios criem os departamentos ou secretarias de turismo  municipais, pra fins de determinar que os mesmos tenham como vetor de desenvolvimento local o Turismo, não ficando geralmente em segundo plano o turismo, como acontece geralmente em alguns municípios.Com isso faz com que até mesmo o COMTUR tenha melhor atuação no apoio e fiscalização dos recursos destinados ao setor .",01.06.2023 17:12:05,01.06.2023 17:12:05,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2073,,,
1151,8,Educação,Educação,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1151,,,Educação Animalista,"A inclusão da senciência animal no currículo nacional de educação básica, bem como a urgente mudança de consideração moral nas relações humanas com as demais espécies.",16.05.2023 22:49:00,16.05.2023 22:49:00,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1151,,,
2208,13,Infraestrutura,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2208,,,Construção do Gasoduto de Fortaleza a Teresina,"Efetivação do projeto de gasoduto partindo da cidade de Fortaleza-CE até a capital do estado do Piauí, Teresina. O Piauí precisa avançar na industrialização e o gasoduto projetado vai alavancar a indústria e atrair novos investimentos para o estado, bem como fornecer uma nova fonte energética para Veiculos automotores. O projeto já existe há 20 anos e há necessidade de previsão orçamentária e investimentos do governo federal para que a obra seja feita.",02.06.2023 21:11:48,02.06.2023 21:11:48,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2208,,,
1098,27,Saúde,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1098,,,Valorizar Formação e Produção no âmbito da Promoção de Saúde e Atividades Físicas,"Aumentar Investimento em Inovação tecnológica e Publicidade para o Programa Academia da Saúde (PAS); Promover Congresso Nacional Anual com Profissionais e Gestores dos Polos do PAS e UBS com recursos IAF no formato híbrido, expondo experiências exitosas, trabalhos científicos, mini cursos, mesas redondas, etc. Estimulando a Produção e Divulgação Científica, premiando ações de destaque; Criar bônus aos Profissionais atuantes no PAS para aquisição de livros, cursos, eventos culturais e esportivos.",16.05.2023 13:34:02,16.05.2023 13:34:02,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/1098,,,
2297,38,Gestão e Inovação,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2297,,,Unificação Auxílio alimentação entre os Poderes da União ,"Igualdade é direito fundamental. A unificação do auxílio alimentação dos servidores federais corrige a grande injustiça e disparidade entre os Poderes Legislativo, Judiciário e Executivo. A diferença do auxílio alimentação pago aos servidores chega a mais de 50% de um Poder sobre o outro. Isonomia já.",04.06.2023 13:53:54,04.06.2023 13:53:54,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2297,,,
891,2,"Assistência Social, Família e Combate à Fome",Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/891,,,Nutricionistas nas equipes do SUAS,Inserção de nutricionistas nas equipes do SUAS para a acompanhamento periódico do perfil nutricional das pessoas que serão beneficiadas pelo Programa Bolsa Família e de outros programas de assistência social em prol da Segurança Alimentar e  Nutricional da população.,13.05.2023 22:16:15,13.05.2023 22:16:15,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/891,,,
2062,8,Educação,Educação,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2062,,,Implantação do curso de Medicina na Universidade Federal do oeste do Pará,A região Oeste do Pará sofre com a carência de profissionais formados na região. O Mais Médico atende a 1% da necessidade da região amazônica. Precisamos formar profissionais que tenham raízes na região.,01.06.2023 14:26:04,01.06.2023 14:26:04,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2062,,,
2126,25,Previdência Social,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2126,,,Modernização do sistema previdenciário,"Modernizar o atendimento no sistema previdenciário em todos os seus processos, visando agilidade nas análises, perícias e concessão dos benefícios de direito do trabalhador. 
Essas melhorias podem ser feitas mediante o uso de ferramentas de inteligência artificial, integradas com os sistemas do SUS, da Receita Federal, do Judiciário e muitos outros que forneçam dados necessários a redução da burocracia, falhas e retrabalho tanto por parte do cidadão , quanto para o INSS.",02.06.2023 12:04:43,02.06.2023 12:04:43,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2126,,,
704,8,Educação,Educação,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/704,,,Federalização da Educação Básica e Ensino Médio ,"A educação infantil, básica e ensino médio devem ter a União como órgão mantenedor e gerenciador dos recursos do FUNDEB, priorizando o  pagamento e empregabilidade dos professores e demais servidores da educação, uma vez que municípios e estados interpretam a porcentagem destinada aos profissionais da educação como gastos, e não como investimento seguro para a formação de nossas crianças e jovens brasileiros que irão exercer sua plena cidadania.",12.05.2023 20:10:52,12.05.2023 20:10:52,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/704,,,
2144,6,Cultura,Adicione,,,,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2144,,,Programa de Entendimento do Custo Amazônico para Cultura,"Propomos o Programa de Entendimento do Custo Amazônico para Projetos Culturais no Estado do Amazonas, visando facilitar a circulação de projetos culturais pelo Brasil. Analisaremos logística e custos de deslocamento, considerando diferentes modos de transporte. Identificaremos desafios e proporemos soluções práticas para reduzir custos e superar barreiras. Fortaleceremos a promoção das expressões culturais amazônicas, impulsionando a economia e promovendo o intercâmbio artístico em todo o país.",02.06.2023 14:46:54,02.06.2023 14:46:54,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2144,,,
