ID,Tema,Ministério,Categoria 1,Categoria 2,Título,#CUIDADO,Corpo,Status,Data de publicação,URL,
2613,"Ciência, Tecnologia e Inovação",,,,Integração do Desenvolvimento Aeroespacial Brasileiro Público Privado,,"Inserir setores privados no desenvolvimento aeroespacial e aumentar o invesimento.
- Atualmente a pesquisa aeroespacial se concentra na Aeronautica e poucos parceiros, com verbas limitadas e mau direcionadas, precisamos integrar empresas nacionais que já atuam em aéreas similares como a Embraer, Engesa, Avibras e centros de pesquisas Federais e Estaduais, convertendo em uma agencia Civil, com objetivos em desenvolvimento e participação aerospacial internacional como parceiro realmente de valor","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2613</p>",08.06.2023 15:36:02,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2613,
2614,Casa Civil,,,,"O Petróleo, água e minérios são dos brasileiros",,"Autonomia total no controle, produção e benefícios de toda a bacia petrolífera e demais fontes de energia a exemplo das hidrelétricas, com balanceamento no uso e disponibilização de água á população brasileira. 

Esta proposta visa proteger as fontes naturais brasileiras, proporcionando a geração de emprego no país. 

Para o pleno desenvolvimento, será proibido a participação de qualquer tipo de entidade ligada ao terceiro setor, tipo ONGs, sejam brasileiras ou estrangeiras.",,08.06.2023 15:45:35,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2614,
2616,Cultura,,,,Apoio e incentivo folclórico as tradições juninas quadrilha junina,,"Queriamos,  que houvesse um apoio e um incentivo  às quadrilhas juninas de todos os estados brasileiros, incluindo os grupos dos interiores do Brasil, aonde muitas das vezes não chega recursos voltados para essa área,  sendo ela uma manifestação  cultural do nordeste, como seria esse apoio, um edital voltado para essa categoria muitas das vezes esquecidas pelos gestores de cultura, sabemos que dentre elas existem outras manifestação cultural  do mês  de junho, mas essa categoria está muito esqu.",,08.06.2023 15:51:15,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2616,
2617,Gestão e Inovação em Serviços Públicos,,,,Programa nacional de separação do lixo sólido do lixo orgânico,,"Essa proposta visa criar um programa nacional de separação de lixo sólido do lixo orgânico, através da participação obrigatória das prefeituras.
Esse programa deve ser implementado a nível nacional, como forma de elevar os índices de coleta e reciclagem de lixo no Brasil.
Se cada prefeitura providenciar a sua estrutura de coleta de lixo seco, em poucos anos poderemos ser referência mundial em reciclagem.
Isso é possível com pouco investimento, pois cada prefeitura faria a sua parte. A disposiçao",,08.06.2023 15:55:09,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2617,
2615,Desenvolvimento Agrário e Agricultura Familiar,,,,ATER na Agricultura Familiar,,"Fortalecer e Ampliar a oferta de ATER e ATES para o público da Agricultura Familiar, a partir da criação de um fundo nacional garantidor de orçamento necessário para a contratação de empresas pública e privadas via ANATER. Potencializando o incentivo à produção de alimentos em sistemas sustentáveis, o acesso Crédito Rural e a programas de comercialização institucionais, e feiras livres local.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2615</p>",08.06.2023 15:55:30,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2615,
2618,Saúde,,,,Pagamento do piso salarial dos dentistas das equipes de saúde da família ,,"De acordo com lei 3.666/61 é constitucional o piso salarial dos cirurgiões dentistas e médicos, entretanto os municípios pagam somente o piso dos médicos. Os dentistas querem ser valorizados",,08.06.2023 16:00:34,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2618,
2619,"Desenvolvimento e Assistência Social, Família e Combate à Fome",,,,Controle de Natalidade diminuição da pobreza ,,"O Brasil esta em situação cada vez mais pobreza e desigualdade, mais se pode  diminuir isso, precisamos, ao invés, do Bolsa Família, criação de controle de Natalidade, se a família não tem condições, de trabalho, saúde, e nem financeira para cuidar de si própria, muito menos ter 6 filhos para cuidar. 
Com a laqueadura ou vasectomia, seria uma forma forte e objetiva de melhorar a qualidade de vida da população e aumentando a bem estar das famílias de uma forma geral.",,08.06.2023 16:12:41,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2619,
2620,Cultura,,,,Fomento a criação de memorial/Museu,,"Fomentar recursos a cidades de até 200.000 habitantes para a criação de memorial e/ou museu para que se preserve a história local. As pequenas cidades sofrem para preservar sua história, sem o apoio do governo federal não conseguem desenvolver políticas públicas de fomento na área.",,08.06.2023 16:20:24,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2620,
2621,,,,,Reforma Agrária e Inclusão Social ,,"Criar novos Projetos de Assentamentos pelo PLANO NACIONAL DE REFORMA AGRARIA, mais estruturantes, "" Capacitação dos produtores e Agentes Técnicos"" num modelo de Produção agropecuária sustentável com agregação de valores a matéria prima, conforme aptidão dos agricultores, seja em Grupos, associações ou individual.","<p>Que ótimo! Recebemos sua proposta no Brasil Participativo. Divulgue sua ideia para seus amigos(as) até 14 de julho para ter mais votos. As autoras e autores das 5 propostas mais votadas serão convidados (as)  para o 3º Fórum Interconselhos, em Brasília, que contará com a presença do presidente Lula e ministros.  Assim a gente vai construir um país com a cara do nosso povo!</p><p><br></p><p><br></p><p><br></p><p>Divulgue na sua rede:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: https://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2621</p>",08.06.2023 16:25:38,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2621,
2623,"Desenvolvimento, Indústria, Comércio e Serviços",,,,"Industrialização, Valorização e Modernização do Parque Industrial e Tecnológico Nacional.",,"Utilizando de pesquisadores de Universidades Públicas no desenvolvimento dos projetos.
Criação de uma  empresa automotiva que desenvolveria carros para uso das Polícias, Bombeiros e Ambulâncias, preparados para essas atividades. O principal desafio seria criar veículos mais econômicos de preferência híbridos. 
Os governos de todas as esferas seriam obrigados a adquirir esses veículos para fortalecer a empresa.
Após, seria a vez de empresas de comunicação, máquinas agrícolas, entre outras.",,08.06.2023 16:31:57,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2623,
2624,Cultura,,,,Cultura para sociedade ,,Cultura para sociedade e uma forma q todos tenha e conheça nossa cultura seja ela em geral todos os seguimentos da cultura brasileira pois assim vamos falorizar o nosso Brasil em todos estados e municípios e ter vários seguimentos de cultura em cada estado municípios  em cada bairro para os mais variados públicos,,08.06.2023 16:34:44,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2624,
2625,Trabalho e Emprego,,,,Trabalho por meio de Aplicativos,,"Proposta para INCLUSÃO na CLT de Deveres, Direitos e Garantias ao Trabalhador com Contrato de Adesão em Aplicativos de Transporte de PASSAGEIROS ou ENCOMENDAS, em veículos Motorizados ou não ou PESSOALMENTE (a pé) através de meio Terrestre, Aéreo, Fluvial e/ou Outros possíveis.",,08.06.2023 16:35:28,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2625,
2627,Educação,,,,Auxilio graduação ,,"Auxilio para moradores de cidades pequenas que não possuem graduação presencial poderem estudar em outras cidades, preferencialmente em cursos nas universidades públicas,  que não condições financeiras para arcar com as despesas",,08.06.2023 17:09:37,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2627,
2628,Saúde,,,,Sistema Nacional de Saúde do Trabalhador,,"Os grandes determinantes da saúde têm relação com o trabalho e sua precarização. Propõe-se que o governo federal tome para si a proposta de construir Sistema Nacional Intersetorial de Saúde do Trabalhador, que se torne uma política de estado, com a participação de ministérios que definem o modelo econômico do país e de ministérios que visam a proteção social com inclusão das ações no PPA, à semelhança exitoso SISAN, sob a coordenação do Ministério da Saúde, com ampla participação social.",,08.06.2023 17:43:04,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2628,
2629,Desenvolvimento Agrário e Agricultura Familiar,,,,Energia limpa para fortalecer ainda mais a Agricultura Familiar!,,"Disponibilizar linha de crédito especial e exclusiva dentro do PRONAF para aquisição e instalação de kit de energia solar para a Agricultora e o Agricultor Familiar, o limite dessa linha de crédito seria de acordo com o dimensionamento do kit de energia solar levando em consideração o consumo médio de energia da Unidade Familiar nos últimos 12 meses, além disso o beneficiário poderia ter acesso ao bônus de adimplência e aplicação correta do credito na proporção de 40% do valor de cada parcela.",,08.06.2023 17:45:11,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2629,
2630,Saúde,,,,Encampar todos os planos de saúde.,,"Encampar todos os planos de saúde, privados, da mesma maneira que os institutos (IAPI, IAPTEC, outros) foram encampados para ser criado o INAMPES. Tem que ser incluído os institutos dos funcionários públicos e das empresas estatais.",,08.06.2023 17:50:05,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2630,
2632,Trabalho e Emprego,,,,"Todos são igualmente importantes e não podem ser posicionados em uma hierarquia,direitos humanos não são coisas.",,"Incluir ou reconhecer os HIV's indetectaveis e desempregados na lei deficiência levando em considerando a incapacidade social como fator de segregação estigma e preconceito de modo que sejam incluídos no mercado de trabalho ou consigam receber os benefícios sociais vislumbrando a declaração das nações unidas considerando as orientações conforme a classificação internacional de funcionalidade embasado na súmula 78 da TNU de forma à analisar a incapacidade em sentido amplo, conforme pacto DUDH.",,08.06.2023 18:09:41,http://brasilparticipativo.presidencia.gov.br/processes/programas/f/2/proposals/2632,
